main.py --seed 7 --gamma 1

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.001, eps_frames=1500, eps_start=1.0, frames=7500, games=500, gamma=1.0, log_interval=1, lr=10, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 3 | F 3 | G 1 | D 0 | EPS 0.999 | L 1.000 | R 1.000 | Avg L 1.000 | Avg R 1.000
U 205 | F 205 | G 68 | D 0 | EPS 0.864 | L 108339805298586989314965504.000 | R 37.000 | Avg L 1593232430861573498601472.000 | Avg R 0.544
U 206 | F 206 | G 68 | D 0 | EPS 0.863 | L 108339805298586989314965504.000 | R 37.000 | Avg L 1593232430861573498601472.000 | Avg R 0.544
U 207 | F 207 | G 69 | D 0 | EPS 0.863 | L 9849071689537373949919232.000 | R 38.000 | Avg L 142740169413585136517120.000 | Avg R 0.551
U 208 | F 208 | G 69 | D 0 | EPS 0.862 | L 9849071689537373949919232.000 | R 38.000 | Avg L 142740169413585136517120.000 | Avg R 0.551
U 209 | F 209 | G 69 | D 0 | EPS 0.861 | L 9849071689537373949919232.000 | R 38.000 | Avg L 142740169413585136517120.000 | Avg R 0.551
U 210 | F 210 | G 70 | D 0 | EPS 0.861 | L 9849071666660584982577152.000 | R 39.000 | Avg L 140701023809436932636672.000 | Avg R 0.557
U 211 | F 211 | G 70 | D 0 | EPS 0.860 | L 9849071666660584982577152.000 | R 39.000 | Avg L 140701023809436932636672.000 | Avg R 0.557
U 212 | F 212 | G 70 | D 0 | EPS 0.859 | L 9849071666660584982577152.000 | R 39.000 | Avg L 140701023809436932636672.000 | Avg R 0.557
U 213 | F 213 | G 71 | D 0 | EPS 0.859 | L 9849071872551679246204928.000 | R 39.000 | Avg L 138719322148615200178176.000 | Avg R 0.549
U 214 | F 214 | G 71 | D 0 | EPS 0.858 | L 9849071872551679246204928.000 | R 39.000 | Avg L 138719322148615200178176.000 | Avg R 0.549
U 215 | F 215 | G 71 | D 0 | EPS 0.857 | L 9849071872551679246204928.000 | R 39.000 | Avg L 138719322148615200178176.000 | Avg R 0.549
U 216 | F 216 | G 72 | D 0 | EPS 0.857 | L -8952807686237109951764889600.000 | R 39.000 | Avg L -124344551197737638218956800.000 | Avg R 0.542
U 217 | F 217 | G 72 | D 0 | EPS 0.856 | L -8952807686237109951764889600.000 | R 39.000 | Avg L -124344551197737638218956800.000 | Avg R 0.542
U 218 | F 218 | G 72 | D 0 | EPS 0.855 | L -8952807686237109951764889600.000 | R 39.000 | Avg L -124344551197737638218956800.000 | Avg R 0.542
U 219 | F 219 | G 73 | D 0 | EPS 0.855 | L -8952807669557361328240197632.000 | R 39.000 | Avg L -122641200952840573671178240.000 | Avg R 0.534
U 220 | F 220 | G 73 | D 0 | EPS 0.854 | L -8952807669557361328240197632.000 | R 39.000 | Avg L -122641200952840573671178240.000 | Avg R 0.534
U 221 | F 221 | G 73 | D 0 | EPS 0.853 | L -8952807669557361328240197632.000 | R 39.000 | Avg L -122641200952840573671178240.000 | Avg R 0.534
U 222 | F 222 | G 74 | D 0 | EPS 0.853 | L -8952807671410381468670623744.000 | R 40.000 | Avg L -120983887451491642397163520.000 | Avg R 0.541
U 223 | F 223 | G 74 | D 0 | EPS 0.852 | L -8952807671410381468670623744.000 | R 40.000 | Avg L -120983887451491642397163520.000 | Avg R 0.541
U 224 | F 224 | G 74 | D 0 | EPS 0.851 | L -8952807671410381468670623744.000 | R 40.000 | Avg L -120983887451491642397163520.000 | Avg R 0.541
U 225 | F 225 | G 75 | D 0 | EPS 0.851 | L -8952807654733202403820044288.000 | R 41.000 | Avg L -119370768729776036174102528.000 | Avg R 0.547
U 226 | F 226 | G 75 | D 0 | EPS 0.850 | L -8952807654733202403820044288.000 | R 41.000 | Avg L -119370768729776036174102528.000 | Avg R 0.547
U 227 | F 227 | G 75 | D 0 | EPS 0.849 | L -8952807654733202403820044288.000 | R 41.000 | Avg L -119370768729776036174102528.000 | Avg R 0.547
U 228 | F 228 | G 76 | D 0 | EPS 0.849 | L -8952807804850940015542272000.000 | R 42.000 | Avg L -117800102695407109988679680.000 | Avg R 0.553
U 229 | F 229 | G 76 | D 0 | EPS 0.848 | L -8952807804850940015542272000.000 | R 42.000 | Avg L -117800102695407109988679680.000 | Avg R 0.553
U 230 | F 230 | G 76 | D 0 | EPS 0.847 | L -8952807804850940015542272000.000 | R 42.000 | Avg L -117800102695407109988679680.000 | Avg R 0.553
U 231 | F 231 | G 77 | D 0 | EPS 0.847 | L 71711103018136009464499666944.000 | R 43.000 | Avg L 931313026209558546624806912.000 | Avg R 0.558
U 232 | F 232 | G 77 | D 0 | EPS 0.846 | L 71711103018136009464499666944.000 | R 43.000 | Avg L 931313026209558546624806912.000 | Avg R 0.558
U 233 | F 233 | G 77 | D 0 | EPS 0.845 | L 71711103018136009464499666944.000 | R 43.000 | Avg L 931313026209558546624806912.000 | Avg R 0.558
U 234 | F 234 | G 78 | D 0 | EPS 0.845 | L 71711104369195649069511344128.000 | R 43.000 | Avg L 919373132938405700916215808.000 | Avg R 0.551
U 235 | F 235 | G 78 | D 0 | EPS 0.844 | L 71711104369195649069511344128.000 | R 43.000 | Avg L 919373132938405700916215808.000 | Avg R 0.551
U 236 | F 236 | G 78 | D 0 | EPS 0.843 | L 71711104369195649069511344128.000 | R 43.000 | Avg L 919373132938405700916215808.000 | Avg R 0.551
U 237 | F 237 | G 79 | D 0 | EPS 0.843 | L 71711104219101044082925895680.000 | R 43.000 | Avg L 907735496444317081557532672.000 | Avg R 0.544
U 238 | F 238 | G 79 | D 0 | EPS 0.842 | L 71711104219101044082925895680.000 | R 43.000 | Avg L 907735496444317081557532672.000 | Avg R 0.544
U 239 | F 239 | G 79 | D 0 | EPS 0.841 | L 71711104219101044082925895680.000 | R 43.000 | Avg L 907735496444317081557532672.000 | Avg R 0.544
U 240 | F 240 | G 80 | D 0 | EPS 0.841 | L -654264093187756034349129007104.000 | R 43.000 | Avg L -8178301164846950649266438144.000 | Avg R 0.537
U 241 | F 241 | G 80 | D 0 | EPS 0.840 | L -654264093187756034349129007104.000 | R 43.000 | Avg L -8178301164846950649266438144.000 | Avg R 0.537
U 242 | F 242 | G 80 | D 0 | EPS 0.839 | L -654264093187756034349129007104.000 | R 43.000 | Avg L -8178301164846950649266438144.000 | Avg R 0.537
U 243 | F 243 | G 81 | D 0 | EPS 0.839 | L 5879512683474186976888361058304.000 | R 43.000 | Avg L 72586576339187490718394351616.000 | Avg R 0.531
U 244 | F 244 | G 81 | D 0 | EPS 0.838 | L 5879512683474186976888361058304.000 | R 43.000 | Avg L 72586576339187490718394351616.000 | Avg R 0.531
U 245 | F 245 | G 81 | D 0 | EPS 0.837 | L 5879512683474186976888361058304.000 | R 43.000 | Avg L 72586576339187490718394351616.000 | Avg R 0.531
U 246 | F 246 | G 82 | D 0 | EPS 0.837 | L -52924478306483307301860955652096.000 | R 44.000 | Avg L -645420467152235513255311704064.000 | Avg R 0.537
U 247 | F 247 | G 82 | D 0 | EPS 0.836 | L -52924478306483307301860955652096.000 | R 44.000 | Avg L -645420467152235513255311704064.000 | Avg R 0.537
U 248 | F 248 | G 82 | D 0 | EPS 0.835 | L -52924478306483307301860955652096.000 | R 44.000 | Avg L -645420467152235513255311704064.000 | Avg R 0.537
U 249 | F 249 | G 83 | D 0 | EPS 0.835 | L -52924478318642846151776200032256.000 | R 45.000 | Avg L -637644317092082485451972149248.000 | Avg R 0.542
U 250 | F 250 | G 83 | D 0 | EPS 0.834 | L -52924478318642846151776200032256.000 | R 45.000 | Avg L -637644317092082485451972149248.000 | Avg R 0.542
U 251 | F 251 | G 83 | D 0 | EPS 0.833 | L -52924478318642846151776200032256.000 | R 45.000 | Avg L -637644317092082485451972149248.000 | Avg R 0.542
U 252 | F 252 | G 84 | D 0 | EPS 0.833 | L -52924478209207014516937510092800.000 | R 45.000 | Avg L -630053312014369213737947103232.000 | Avg R 0.536
U 253 | F 253 | G 84 | D 0 | EPS 0.832 | L -52924478209207014516937510092800.000 | R 45.000 | Avg L -630053312014369213737947103232.000 | Avg R 0.536
U 254 | F 254 | G 84 | D 0 | EPS 0.831 | L -52924478209207014516937510092800.000 | R 45.000 | Avg L -630053312014369213737947103232.000 | Avg R 0.536
U 255 | F 255 | G 85 | D 0 | EPS 0.831 | L -52924479194129490223286464806912.000 | R 45.000 | Avg L -622640931695641096220867297280.000 | Avg R 0.529
U 256 | F 256 | G 85 | D 0 | EPS 0.830 | L -52924479194129490223286464806912.000 | R 45.000 | Avg L -622640931695641096220867297280.000 | Avg R 0.529
U 257 | F 257 | G 85 | D 0 | EPS 0.829 | L -52924479194129490223286464806912.000 | R 45.000 | Avg L -622640931695641096220867297280.000 | Avg R 0.529
U 258 | F 258 | G 86 | D 0 | EPS 0.829 | L -52924479206287155575756723060736.000 | R 46.000 | Avg L -615400921003339011776822902784.000 | Avg R 0.535
U 259 | F 259 | G 86 | D 0 | EPS 0.828 | L -52924479206287155575756723060736.000 | R 46.000 | Avg L -615400921003339011776822902784.000 | Avg R 0.535
U 260 | F 260 | G 86 | D 0 | EPS 0.827 | L -52924479206287155575756723060736.000 | R 46.000 | Avg L -615400921003339011776822902784.000 | Avg R 0.535
U 261 | F 261 | G 87 | D 0 | EPS 0.827 | L -52924479096868185417922908258304.000 | R 46.000 | Avg L -608327345941013627111039041536.000 | Avg R 0.529
U 262 | F 262 | G 87 | D 0 | EPS 0.826 | L -52924479096868185417922908258304.000 | R 46.000 | Avg L -608327345941013627111039041536.000 | Avg R 0.529
U 263 | F 263 | G 87 | D 0 | EPS 0.825 | L -52924479096868185417922908258304.000 | R 46.000 | Avg L -608327345941013627111039041536.000 | Avg R 0.529
U 264 | F 264 | G 88 | D 0 | EPS 0.825 | L -52924480081638898824028731998208.000 | R 47.000 | Avg L -601414546382260233100893093888.000 | Avg R 0.534
U 265 | F 265 | G 88 | D 0 | EPS 0.824 | L -52924480081638898824028731998208.000 | R 47.000 | Avg L -601414546382260233100893093888.000 | Avg R 0.534
U 266 | F 266 | G 88 | D 0 | EPS 0.823 | L -52924480081638898824028731998208.000 | R 47.000 | Avg L -601414546382260233100893093888.000 | Avg R 0.534
U 267 | F 267 | G 89 | D 0 | EPS 0.823 | L 476311438827978538425716049969152.000 | R 48.000 | Avg L 5351813919415489689166431649792.000 | Avg R 0.539
U 268 | F 268 | G 89 | D 0 | EPS 0.822 | L 476311438827978538425716049969152.000 | R 48.000 | Avg L 5351813919415489689166431649792.000 | Avg R 0.539
U 269 | F 269 | G 89 | D 0 | EPS 0.821 | L 476311438827978538425716049969152.000 | R 48.000 | Avg L 5351813919415489689166431649792.000 | Avg R 0.539
U 270 | F 270 | G 90 | D 0 | EPS 0.821 | L 476311447690915031138262501556224.000 | R 48.000 | Avg L 5292349418787944715365145116672.000 | Avg R 0.533
U 271 | F 271 | G 90 | D 0 | EPS 0.820 | L 476311447690915031138262501556224.000 | R 48.000 | Avg L 5292349418787944715365145116672.000 | Avg R 0.533
U 272 | F 272 | G 90 | D 0 | EPS 0.819 | L 476311447690915031138262501556224.000 | R 48.000 | Avg L 5292349418787944715365145116672.000 | Avg R 0.533
U 273 | F 273 | G 91 | D 0 | EPS 0.819 | L 476311367924486740840532513128448.000 | R 48.000 | Avg L 5234190856313040984412455436288.000 | Avg R 0.527
U 274 | F 274 | G 91 | D 0 | EPS 0.818 | L 476311367924486740840532513128448.000 | R 48.000 | Avg L 5234190856313040984412455436288.000 | Avg R 0.527
U 275 | F 275 | G 91 | D 0 | EPS 0.817 | L 476311367924486740840532513128448.000 | R 48.000 | Avg L 5234190856313040984412455436288.000 | Avg R 0.527
U 276 | F 276 | G 92 | D 0 | EPS 0.817 | L 476311376788789013190473850814464.000 | R 48.000 | Avg L 5177297573791184779126901833728.000 | Avg R 0.522
U 277 | F 277 | G 92 | D 0 | EPS 0.816 | L 476311376788789013190473850814464.000 | R 48.000 | Avg L 5177297573791184779126901833728.000 | Avg R 0.522
U 278 | F 278 | G 92 | D 0 | EPS 0.815 | L 476311376788789013190473850814464.000 | R 48.000 | Avg L 5177297573791184779126901833728.000 | Avg R 0.522
U 279 | F 279 | G 93 | D 0 | EPS 0.815 | L 476312094686643625870043746664448.000 | R 48.000 | Avg L 5121635426738103177104798515200.000 | Avg R 0.516
U 280 | F 280 | G 93 | D 0 | EPS 0.814 | L 476312094686643625870043746664448.000 | R 48.000 | Avg L 5121635426738103177104798515200.000 | Avg R 0.516
U 281 | F 281 | G 93 | D 0 | EPS 0.813 | L 476312094686643625870043746664448.000 | R 48.000 | Avg L 5121635426738103177104798515200.000 | Avg R 0.516
U 282 | F 282 | G 94 | D 0 | EPS 0.813 | L 476305633605952111753914684014592.000 | R 48.000 | Avg L 5067081208573958372171454611456.000 | Avg R 0.511
U 283 | F 283 | G 94 | D 0 | EPS 0.812 | L 476305633605952111753914684014592.000 | R 48.000 | Avg L 5067081208573958372171454611456.000 | Avg R 0.511
U 284 | F 284 | G 94 | D 0 | EPS 0.811 | L 476305633605952111753914684014592.000 | R 48.000 | Avg L 5067081208573958372171454611456.000 | Avg R 0.511
U 285 | F 285 | G 95 | D 0 | EPS 0.811 | L 476363783332175450568700096151552.000 | R 49.000 | Avg L 5014355614022899503373683261440.000 | Avg R 0.516
U 286 | F 286 | G 95 | D 0 | EPS 0.810 | L 476363783332175450568700096151552.000 | R 49.000 | Avg L 5014355614022899503373683261440.000 | Avg R 0.516
U 287 | F 287 | G 95 | D 0 | EPS 0.809 | L 476363783332175450568700096151552.000 | R 49.000 | Avg L 5014355614022899503373683261440.000 | Avg R 0.516
U 288 | F 288 | G 96 | D 0 | EPS 0.809 | L 476363703553454927361634019049472.000 | R 49.000 | Avg L 4962121912015155305700369891328.000 | Avg R 0.510
U 289 | F 289 | G 96 | D 0 | EPS 0.808 | L 476363703553454927361634019049472.000 | R 49.000 | Avg L 4962121912015155305700369891328.000 | Avg R 0.510
U 290 | F 290 | G 96 | D 0 | EPS 0.807 | L 476363703553454927361634019049472.000 | R 49.000 | Avg L 4962121912015155305700369891328.000 | Avg R 0.510
U 291 | F 291 | G 97 | D 0 | EPS 0.807 | L 475840356017445022143753385672704.000 | R 50.000 | Avg L 4905570680592216897239711219712.000 | Avg R 0.515
U 292 | F 292 | G 97 | D 0 | EPS 0.806 | L 475840356017445022143753385672704.000 | R 50.000 | Avg L 4905570680592216897239711219712.000 | Avg R 0.515
U 293 | F 293 | G 97 | D 0 | EPS 0.805 | L 475840356017445022143753385672704.000 | R 50.000 | Avg L 4905570680592216897239711219712.000 | Avg R 0.515
U 294 | F 294 | G 98 | D 0 | EPS 0.805 | L 480550483841534097047085048135680.000 | R 50.000 | Avg L 4903576365729939513033541812224.000 | Avg R 0.510
U 295 | F 295 | G 98 | D 0 | EPS 0.804 | L 480550483841534097047085048135680.000 | R 50.000 | Avg L 4903576365729939513033541812224.000 | Avg R 0.510
U 296 | F 296 | G 98 | D 0 | EPS 0.803 | L 480550483841534097047085048135680.000 | R 50.000 | Avg L 4903576365729939513033541812224.000 | Avg R 0.510
U 297 | F 297 | G 99 | D 0 | EPS 0.803 | L 438159333424732639089882199752704.000 | R 51.000 | Avg L 4425851852775077327428594434048.000 | Avg R 0.515
U 298 | F 298 | G 99 | D 0 | EPS 0.802 | L 438159333424732639089882199752704.000 | R 51.000 | Avg L 4425851852775077327428594434048.000 | Avg R 0.515
U 299 | F 299 | G 99 | D 0 | EPS 0.801 | L 438159333424732639089882199752704.000 | R 51.000 | Avg L 4425851852775077327428594434048.000 | Avg R 0.515
U 300 | F 300 | G 100 | D 0 | EPS 0.801 | L 819679687175945760704707835199488.000 | R 51.000 | Avg L 8196796871759457471939089530880.000 | Avg R 0.510
U 301 | F 301 | G 100 | D 0 | EPS 0.800 | L 819679687175945760704707835199488.000 | R 51.000 | Avg L 8196796871759457471939089530880.000 | Avg R 0.510
U 302 | F 302 | G 100 | D 0 | EPS 0.799 | L 819679687175945760704707835199488.000 | R 51.000 | Avg L 8196796871759457471939089530880.000 | Avg R 0.510
U 303 | F 303 | G 101 | D 0 | EPS 0.799 | L -2614003496584972910289475187245056.000 | R 51.000 | Avg L -25881222738465077383305772400640.000 | Avg R 0.505
U 304 | F 304 | G 101 | D 0 | EPS 0.798 | L -2614003496584972910289475187245056.000 | R 51.000 | Avg L -25881222738465077383305772400640.000 | Avg R 0.505
U 305 | F 305 | G 101 | D 0 | EPS 0.797 | L -2614003496584972910289475187245056.000 | R 51.000 | Avg L -25881222738465077383305772400640.000 | Avg R 0.505
U 306 | F 306 | G 102 | D 0 | EPS 0.797 | L -7377126766758021901937230489845760.000 | R 52.000 | Avg L -72324772223117862136921838321664.000 | Avg R 0.510
U 307 | F 307 | G 102 | D 0 | EPS 0.796 | L -7377126766758021901937230489845760.000 | R 52.000 | Avg L -72324772223117862136921838321664.000 | Avg R 0.510
U 308 | F 308 | G 102 | D 0 | EPS 0.795 | L -7377126766758021901937230489845760.000 | R 52.000 | Avg L -72324772223117862136921838321664.000 | Avg R 0.510
U 309 | F 309 | G 103 | D 0 | EPS 0.795 | L 23526021887090244695858535953596416.000 | R 52.000 | Avg L 228407979486313065093833519267840.000 | Avg R 0.505
U 310 | F 310 | G 103 | D 0 | EPS 0.794 | L 23526021887090244695858535953596416.000 | R 52.000 | Avg L 228407979486313065093833519267840.000 | Avg R 0.505
U 311 | F 311 | G 103 | D 0 | EPS 0.793 | L 23526021887090244695858535953596416.000 | R 52.000 | Avg L 228407979486313065093833519267840.000 | Avg R 0.505
U 312 | F 312 | G 104 | D 0 | EPS 0.793 | L 23526022605098730341470853140578304.000 | R 52.000 | Avg L 226211755818257036371372441337856.000 | Avg R 0.500
U 313 | F 313 | G 104 | D 0 | EPS 0.792 | L 23526022605098730341470853140578304.000 | R 52.000 | Avg L 226211755818257036371372441337856.000 | Avg R 0.500
U 314 | F 314 | G 104 | D 0 | EPS 0.791 | L 23526022605098730341470853140578304.000 | R 52.000 | Avg L 226211755818257036371372441337856.000 | Avg R 0.500
U 315 | F 315 | G 105 | D 0 | EPS 0.791 | L -254602315279535675956220072491483136.000 | R 52.000 | Avg L -2424783955043196916613813796601856.000 | Avg R 0.495
U 316 | F 316 | G 105 | D 0 | EPS 0.790 | L -254602315279535675956220072491483136.000 | R 52.000 | Avg L -2424783955043196916613813796601856.000 | Avg R 0.495
U 317 | F 317 | G 105 | D 0 | EPS 0.789 | L -254602315279535675956220072491483136.000 | R 52.000 | Avg L -2424783955043196916613813796601856.000 | Avg R 0.495
U 318 | F 318 | G 106 | D 0 | EPS 0.789 | L 2248552725682173823925673631665881088.000 | R 52.000 | Avg L 21212761563039374914295521697857536.000 | Avg R 0.491
U 319 | F 319 | G 106 | D 0 | EPS 0.788 | L 2248552725682173823925673631665881088.000 | R 52.000 | Avg L 21212761563039374914295521697857536.000 | Avg R 0.491
U 320 | F 320 | G 106 | D 0 | EPS 0.787 | L 2248552725682173823925673631665881088.000 | R 52.000 | Avg L 21212761563039374914295521697857536.000 | Avg R 0.491
U 321 | F 321 | G 107 | D 0 | EPS 0.787 | L -20279842642973210273058820103824474112.000 | R 53.000 | Avg L -189531239653955224473646944781074432.000 | Avg R 0.495
U 322 | F 322 | G 107 | D 0 | EPS 0.786 | L -20279842642973210273058820103824474112.000 | R 53.000 | Avg L -189531239653955224473646944781074432.000 | Avg R 0.495
U 323 | F 323 | G 107 | D 0 | EPS 0.785 | L -20279842642973210273058820103824474112.000 | R 53.000 | Avg L -189531239653955224473646944781074432.000 | Avg R 0.495
U 324 | F 324 | G 108 | D 0 | EPS 0.785 | L -20279842649435287123484676874955653120.000 | R 54.000 | Avg L -187776320828104524066890766404812800.000 | Avg R 0.500
U 325 | F 325 | G 108 | D 0 | EPS 0.784 | L -20279842649435287123484676874955653120.000 | R 54.000 | Avg L -187776320828104524066890766404812800.000 | Avg R 0.500
U 326 | F 326 | G 108 | D 0 | EPS 0.783 | L -20279842649435287123484676874955653120.000 | R 54.000 | Avg L -187776320828104524066890766404812800.000 | Avg R 0.500
U 327 | F 327 | G 109 | D 0 | EPS 0.783 | L 182475715668463162665826042439989723136.000 | R 54.000 | Avg L 1674089134573056419076313894940049408.000 | Avg R 0.495
U 328 | F 328 | G 109 | D 0 | EPS 0.782 | L 182475715668463162665826042439989723136.000 | R 54.000 | Avg L 1674089134573056419076313894940049408.000 | Avg R 0.495
U 329 | F 329 | G 109 | D 0 | EPS 0.781 | L 182475715668463162665826042439989723136.000 | R 54.000 | Avg L 1674089134573056419076313894940049408.000 | Avg R 0.495
U 330 | F 330 | G 110 | D 0 | EPS 0.781 | L -1642324309192623105028011884833021100032.000 | R 54.000 | Avg L -14930220992660210818460077968060317696.000 | Avg R 0.491
U 331 | F 331 | G 110 | D 0 | EPS 0.780 | L -1642324309192623105028011884833021100032.000 | R 54.000 | Avg L -14930220992660210818460077968060317696.000 | Avg R 0.491
U 332 | F 332 | G 110 | D 0 | EPS 0.779 | L -1642324309192623105028011884833021100032.000 | R 54.000 | Avg L -14930220992660210818460077968060317696.000 | Avg R 0.491
U 333 | F 333 | G 111 | D 0 | EPS 0.779 | L -1642281441083193767062440515621129027584.000 | R 54.000 | Avg L -14795328298046790141186272417258930176.000 | Avg R 0.486
U 334 | F 334 | G 111 | D 0 | EPS 0.778 | L -1642281441083193767062440515621129027584.000 | R 54.000 | Avg L -14795328298046790141186272417258930176.000 | Avg R 0.486
U 335 | F 335 | G 111 | D 0 | EPS 0.777 | L -1642281441083193767062440515621129027584.000 | R 54.000 | Avg L -14795328298046790141186272417258930176.000 | Avg R 0.486
U 336 | F 336 | G 112 | D 0 | EPS 0.777 | L 14780918782666582679961032692793130090496.000 | R 54.000 | Avg L 131972489130951633769575782111164497920.000 | Avg R 0.482
U 337 | F 337 | G 112 | D 0 | EPS 0.776 | L 14780918782666582679961032692793130090496.000 | R 54.000 | Avg L 131972489130951633769575782111164497920.000 | Avg R 0.482
U 338 | F 338 | G 112 | D 0 | EPS 0.775 | L 14780918782666582679961032692793130090496.000 | R 54.000 | Avg L 131972489130951633769575782111164497920.000 | Avg R 0.482
U 339 | F 339 | G 113 | D 0 | EPS 0.775 | L 14780532969690583389074669541966928150528.000 | R 54.000 | Avg L 130801176722925523236848149288775057408.000 | Avg R 0.478
U 340 | F 340 | G 113 | D 0 | EPS 0.774 | L 14780532969690583389074669541966928150528.000 | R 54.000 | Avg L 130801176722925523236848149288775057408.000 | Avg R 0.478
U 341 | F 341 | G 113 | D 0 | EPS 0.773 | L 14780532969690583389074669541966928150528.000 | R 54.000 | Avg L 130801176722925523236848149288775057408.000 | Avg R 0.478
U 342 | F 342 | G 114 | D 0 | EPS 0.773 | L -133028269044057398287276036356958236704768.000 | R 54.000 | Avg L -1166914640737345593708887074996874117120.000 | Avg R 0.474
U 343 | F 343 | G 114 | D 0 | EPS 0.772 | L -133028269044057398287276036356958236704768.000 | R 54.000 | Avg L -1166914640737345593708887074996874117120.000 | Avg R 0.474
U 344 | F 344 | G 114 | D 0 | EPS 0.771 | L -133028269044057398287276036356958236704768.000 | R 54.000 | Avg L -1166914640737345593708887074996874117120.000 | Avg R 0.474
U 345 | F 345 | G 115 | D 0 | EPS 0.771 | L -133028269043999234448242737318104773165056.000 | R 55.000 | Avg L -1156767556904341198024249923985521770496.000 | Avg R 0.478
U 346 | F 346 | G 115 | D 0 | EPS 0.770 | L -133028269043999234448242737318104773165056.000 | R 55.000 | Avg L -1156767556904341198024249923985521770496.000 | Avg R 0.478
U 347 | F 347 | G 115 | D 0 | EPS 0.769 | L -133028269043999234448242737318104773165056.000 | R 55.000 | Avg L -1156767556904341198024249923985521770496.000 | Avg R 0.478
U 348 | F 348 | G 116 | D 0 | EPS 0.769 | L 1197250949079732506342699685831146083450880.000 | R 55.000 | Avg L 10321128871377004781894245434623388549120.000 | Avg R 0.474
U 349 | F 349 | G 116 | D 0 | EPS 0.768 | L 1197250949079732506342699685831146083450880.000 | R 55.000 | Avg L 10321128871377004781894245434623388549120.000 | Avg R 0.474
U 350 | F 350 | G 116 | D 0 | EPS 0.767 | L 1197250949079732506342699685831146083450880.000 | R 55.000 | Avg L 10321128871377004781894245434623388549120.000 | Avg R 0.474
U 351 | F 351 | G 117 | D 0 | EPS 0.767 | L -10775262014033854282658942724887985753423872.000 | R 56.000 | Avg L -92096256530203874491609290881920051183616.000 | Avg R 0.479
U 352 | F 352 | G 117 | D 0 | EPS 0.766 | L -10775262014033854282658942724887985753423872.000 | R 56.000 | Avg L -92096256530203874491609290881920051183616.000 | Avg R 0.479
U 353 | F 353 | G 117 | D 0 | EPS 0.765 | L -10775262014033854282658942724887985753423872.000 | R 56.000 | Avg L -92096256530203874491609290881920051183616.000 | Avg R 0.479
U 354 | F 354 | G 118 | D 0 | EPS 0.765 | L 96977354653988418926488088527284948296531968.000 | R 56.000 | Avg L 821841988593122136591676885234690138570752.000 | Avg R 0.475
U 355 | F 355 | G 118 | D 0 | EPS 0.764 | L 96977354653988418926488088527284948296531968.000 | R 56.000 | Avg L 821841988593122136591676885234690138570752.000 | Avg R 0.475
U 356 | F 356 | G 118 | D 0 | EPS 0.763 | L 96977354653988418926488088527284948296531968.000 | R 56.000 | Avg L 821841988593122136591676885234690138570752.000 | Avg R 0.475
U 357 | F 357 | G 119 | D 0 | EPS 0.763 | L 96977358126305291420729616504185747654311936.000 | R 56.000 | Avg L 814935782573994013043420115440104105836544.000 | Avg R 0.471
U 358 | F 358 | G 119 | D 0 | EPS 0.762 | L 96977358126305291420729616504185747654311936.000 | R 56.000 | Avg L 814935782573994013043420115440104105836544.000 | Avg R 0.471
U 359 | F 359 | G 119 | D 0 | EPS 0.761 | L 96977358126305291420729616504185747654311936.000 | R 56.000 | Avg L 814935782573994013043420115440104105836544.000 | Avg R 0.471
