main.py --seed 7

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.01, eps_frames=1200, eps_start=1.0, frames=6000, games=500, gamma=0.99, log_interval=1, lr=1e-05, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 3 | F 3 | G 1 | D 0 | EPS 0.998 | L 0.485 | R 1.000 | Avg L 0.485 | Avg R 1.000
U 5049 | F 5049 | G 1683 | D 5 | EPS 0.010 | L 75.278 | R 942.000 | Avg L 0.046 | Avg R 0.561
U 5050 | F 5050 | G 1683 | D 5 | EPS 0.010 | L 75.278 | R 942.000 | Avg L 0.046 | Avg R 0.561
U 5051 | F 5051 | G 1683 | D 5 | EPS 0.010 | L 75.278 | R 942.000 | Avg L 0.046 | Avg R 0.561
U 5052 | F 5052 | G 1683 | D 5 | EPS 0.010 | L 75.278 | R 942.000 | Avg L 0.046 | Avg R 0.561
U 5052 | F 5052 | G 1684 | D 5 | EPS 0.010 | L 75.763 | R 943.000 | Avg L 0.047 | Avg R 0.562
U 5053 | F 5053 | G 1684 | D 5 | EPS 0.010 | L 75.763 | R 943.000 | Avg L 0.047 | Avg R 0.562
U 5054 | F 5054 | G 1684 | D 5 | EPS 0.010 | L 75.763 | R 943.000 | Avg L 0.047 | Avg R 0.562
U 5055 | F 5055 | G 1684 | D 5 | EPS 0.010 | L 75.763 | R 943.000 | Avg L 0.047 | Avg R 0.562
U 5055 | F 5055 | G 1685 | D 5 | EPS 0.010 | L 75.248 | R 943.000 | Avg L 0.046 | Avg R 0.561
U 5056 | F 5056 | G 1685 | D 5 | EPS 0.010 | L 75.248 | R 943.000 | Avg L 0.046 | Avg R 0.561
U 5057 | F 5057 | G 1685 | D 5 | EPS 0.010 | L 75.248 | R 943.000 | Avg L 0.046 | Avg R 0.561
U 5058 | F 5058 | G 1685 | D 5 | EPS 0.010 | L 75.248 | R 943.000 | Avg L 0.046 | Avg R 0.561
U 5058 | F 5058 | G 1686 | D 5 | EPS 0.010 | L 75.733 | R 944.000 | Avg L 0.046 | Avg R 0.561
U 5059 | F 5059 | G 1686 | D 5 | EPS 0.010 | L 75.733 | R 944.000 | Avg L 0.046 | Avg R 0.561
U 5060 | F 5060 | G 1686 | D 5 | EPS 0.010 | L 75.733 | R 944.000 | Avg L 0.046 | Avg R 0.561
U 5061 | F 5061 | G 1686 | D 5 | EPS 0.010 | L 75.733 | R 944.000 | Avg L 0.046 | Avg R 0.561
U 5061 | F 5061 | G 1687 | D 5 | EPS 0.010 | L 75.218 | R 944.000 | Avg L 0.045 | Avg R 0.560
U 5062 | F 5062 | G 1687 | D 5 | EPS 0.010 | L 75.218 | R 944.000 | Avg L 0.045 | Avg R 0.560
U 5063 | F 5063 | G 1687 | D 5 | EPS 0.010 | L 75.218 | R 944.000 | Avg L 0.045 | Avg R 0.560
U 5064 | F 5064 | G 1687 | D 5 | EPS 0.010 | L 75.218 | R 944.000 | Avg L 0.045 | Avg R 0.560
U 5064 | F 5064 | G 1688 | D 5 | EPS 0.010 | L 74.703 | R 944.000 | Avg L 0.044 | Avg R 0.559
U 5065 | F 5065 | G 1688 | D 5 | EPS 0.010 | L 74.703 | R 944.000 | Avg L 0.044 | Avg R 0.559
U 5066 | F 5066 | G 1688 | D 5 | EPS 0.010 | L 74.703 | R 944.000 | Avg L 0.044 | Avg R 0.559
U 5067 | F 5067 | G 1688 | D 5 | EPS 0.010 | L 74.703 | R 944.000 | Avg L 0.044 | Avg R 0.559
U 5067 | F 5067 | G 1689 | D 5 | EPS 0.010 | L 75.188 | R 945.000 | Avg L 0.044 | Avg R 0.559
U 5068 | F 5068 | G 1689 | D 5 | EPS 0.010 | L 75.188 | R 945.000 | Avg L 0.044 | Avg R 0.559
U 5069 | F 5069 | G 1689 | D 5 | EPS 0.010 | L 75.188 | R 945.000 | Avg L 0.044 | Avg R 0.559
U 5070 | F 5070 | G 1689 | D 5 | EPS 0.010 | L 75.188 | R 945.000 | Avg L 0.044 | Avg R 0.559
U 5070 | F 5070 | G 1690 | D 5 | EPS 0.010 | L 75.673 | R 946.000 | Avg L 0.044 | Avg R 0.559
U 5071 | F 5071 | G 1690 | D 5 | EPS 0.010 | L 75.673 | R 946.000 | Avg L 0.044 | Avg R 0.559
U 5072 | F 5072 | G 1690 | D 5 | EPS 0.010 | L 75.673 | R 946.000 | Avg L 0.044 | Avg R 0.559
U 5073 | F 5073 | G 1690 | D 5 | EPS 0.010 | L 75.673 | R 946.000 | Avg L 0.044 | Avg R 0.559
U 5073 | F 5073 | G 1691 | D 5 | EPS 0.010 | L 76.158 | R 947.000 | Avg L 0.044 | Avg R 0.559
U 5074 | F 5074 | G 1691 | D 5 | EPS 0.010 | L 76.158 | R 947.000 | Avg L 0.044 | Avg R 0.559
U 5075 | F 5075 | G 1691 | D 5 | EPS 0.010 | L 76.158 | R 947.000 | Avg L 0.044 | Avg R 0.559
U 5076 | F 5076 | G 1691 | D 5 | EPS 0.010 | L 76.158 | R 947.000 | Avg L 0.044 | Avg R 0.559
U 5076 | F 5076 | G 1692 | D 5 | EPS 0.010 | L 75.643 | R 947.000 | Avg L 0.044 | Avg R 0.559
U 5077 | F 5077 | G 1692 | D 5 | EPS 0.010 | L 75.643 | R 947.000 | Avg L 0.044 | Avg R 0.559
U 5078 | F 5078 | G 1692 | D 5 | EPS 0.010 | L 75.643 | R 947.000 | Avg L 0.044 | Avg R 0.559
U 5079 | F 5079 | G 1692 | D 5 | EPS 0.010 | L 75.643 | R 947.000 | Avg L 0.044 | Avg R 0.559
U 5079 | F 5079 | G 1693 | D 5 | EPS 0.010 | L 75.128 | R 947.000 | Avg L 0.043 | Avg R 0.558
U 5080 | F 5080 | G 1693 | D 5 | EPS 0.010 | L 75.128 | R 947.000 | Avg L 0.043 | Avg R 0.558
U 5081 | F 5081 | G 1693 | D 5 | EPS 0.010 | L 75.128 | R 947.000 | Avg L 0.043 | Avg R 0.558
U 5082 | F 5082 | G 1693 | D 5 | EPS 0.010 | L 75.128 | R 947.000 | Avg L 0.043 | Avg R 0.558
U 5082 | F 5082 | G 1694 | D 5 | EPS 0.010 | L 74.613 | R 947.000 | Avg L 0.042 | Avg R 0.557
U 5083 | F 5083 | G 1694 | D 5 | EPS 0.010 | L 74.613 | R 947.000 | Avg L 0.042 | Avg R 0.557
U 5084 | F 5084 | G 1694 | D 5 | EPS 0.010 | L 74.613 | R 947.000 | Avg L 0.042 | Avg R 0.557
U 5085 | F 5085 | G 1694 | D 5 | EPS 0.010 | L 74.613 | R 947.000 | Avg L 0.042 | Avg R 0.557
U 5085 | F 5085 | G 1695 | D 5 | EPS 0.010 | L 75.098 | R 948.000 | Avg L 0.043 | Avg R 0.558
U 5086 | F 5086 | G 1695 | D 5 | EPS 0.010 | L 75.098 | R 948.000 | Avg L 0.043 | Avg R 0.558
U 5087 | F 5087 | G 1695 | D 5 | EPS 0.010 | L 75.098 | R 948.000 | Avg L 0.043 | Avg R 0.558
U 5088 | F 5088 | G 1695 | D 5 | EPS 0.010 | L 75.098 | R 948.000 | Avg L 0.043 | Avg R 0.558
U 5088 | F 5088 | G 1696 | D 5 | EPS 0.010 | L 75.583 | R 949.000 | Avg L 0.043 | Avg R 0.558
U 5089 | F 5089 | G 1696 | D 5 | EPS 0.010 | L 75.583 | R 949.000 | Avg L 0.043 | Avg R 0.558
U 5090 | F 5090 | G 1696 | D 5 | EPS 0.010 | L 75.583 | R 949.000 | Avg L 0.043 | Avg R 0.558
U 5091 | F 5091 | G 1696 | D 5 | EPS 0.010 | L 75.583 | R 949.000 | Avg L 0.043 | Avg R 0.558
U 5091 | F 5091 | G 1697 | D 5 | EPS 0.010 | L 76.068 | R 950.000 | Avg L 0.044 | Avg R 0.559
U 5092 | F 5092 | G 1697 | D 5 | EPS 0.010 | L 76.068 | R 950.000 | Avg L 0.044 | Avg R 0.559
U 5093 | F 5093 | G 1697 | D 5 | EPS 0.010 | L 76.068 | R 950.000 | Avg L 0.044 | Avg R 0.559
U 5094 | F 5094 | G 1697 | D 5 | EPS 0.010 | L 76.068 | R 950.000 | Avg L 0.044 | Avg R 0.559
U 5094 | F 5094 | G 1698 | D 5 | EPS 0.010 | L 75.553 | R 950.000 | Avg L 0.044 | Avg R 0.559
U 5095 | F 5095 | G 1698 | D 5 | EPS 0.010 | L 75.553 | R 950.000 | Avg L 0.044 | Avg R 0.559
U 5096 | F 5096 | G 1698 | D 5 | EPS 0.010 | L 75.553 | R 950.000 | Avg L 0.044 | Avg R 0.559
U 5097 | F 5097 | G 1698 | D 5 | EPS 0.010 | L 75.553 | R 950.000 | Avg L 0.044 | Avg R 0.559
U 5097 | F 5097 | G 1699 | D 5 | EPS 0.010 | L 76.038 | R 951.000 | Avg L 0.044 | Avg R 0.559
U 5098 | F 5098 | G 1699 | D 5 | EPS 0.010 | L 76.038 | R 951.000 | Avg L 0.044 | Avg R 0.559
U 5099 | F 5099 | G 1699 | D 5 | EPS 0.010 | L 76.038 | R 951.000 | Avg L 0.044 | Avg R 0.559
U 5100 | F 5100 | G 1699 | D 5 | EPS 0.010 | L 76.038 | R 951.000 | Avg L 0.044 | Avg R 0.559
U 5100 | F 5100 | G 1700 | D 5 | EPS 0.010 | L 75.523 | R 951.000 | Avg L 0.043 | Avg R 0.558
U 5101 | F 5101 | G 1700 | D 5 | EPS 0.010 | L 75.523 | R 951.000 | Avg L 0.043 | Avg R 0.558
U 5102 | F 5102 | G 1700 | D 5 | EPS 0.010 | L 75.523 | R 951.000 | Avg L 0.043 | Avg R 0.558
U 5103 | F 5103 | G 1700 | D 5 | EPS 0.010 | L 75.523 | R 951.000 | Avg L 0.043 | Avg R 0.558
U 5103 | F 5103 | G 1701 | D 5 | EPS 0.010 | L 75.008 | R 951.000 | Avg L 0.043 | Avg R 0.558
U 5104 | F 5104 | G 1701 | D 5 | EPS 0.010 | L 75.008 | R 951.000 | Avg L 0.043 | Avg R 0.558
U 5105 | F 5105 | G 1701 | D 5 | EPS 0.010 | L 75.008 | R 951.000 | Avg L 0.043 | Avg R 0.558
U 5106 | F 5106 | G 1701 | D 5 | EPS 0.010 | L 75.008 | R 951.000 | Avg L 0.043 | Avg R 0.558
U 5106 | F 5106 | G 1702 | D 5 | EPS 0.010 | L 75.493 | R 952.000 | Avg L 0.044 | Avg R 0.559
U 5107 | F 5107 | G 1702 | D 5 | EPS 0.010 | L 75.493 | R 952.000 | Avg L 0.044 | Avg R 0.559
U 5108 | F 5108 | G 1702 | D 5 | EPS 0.010 | L 75.493 | R 952.000 | Avg L 0.044 | Avg R 0.559
U 5109 | F 5109 | G 1702 | D 5 | EPS 0.010 | L 75.493 | R 952.000 | Avg L 0.044 | Avg R 0.559
U 5109 | F 5109 | G 1703 | D 5 | EPS 0.010 | L 74.978 | R 952.000 | Avg L 0.043 | Avg R 0.558
U 5110 | F 5110 | G 1703 | D 5 | EPS 0.010 | L 74.978 | R 952.000 | Avg L 0.043 | Avg R 0.558
U 5111 | F 5111 | G 1703 | D 5 | EPS 0.010 | L 74.978 | R 952.000 | Avg L 0.043 | Avg R 0.558
U 5112 | F 5112 | G 1703 | D 5 | EPS 0.010 | L 74.978 | R 952.000 | Avg L 0.043 | Avg R 0.558
U 5112 | F 5112 | G 1704 | D 5 | EPS 0.010 | L 74.463 | R 952.000 | Avg L 0.043 | Avg R 0.558
U 5113 | F 5113 | G 1704 | D 5 | EPS 0.010 | L 74.463 | R 952.000 | Avg L 0.043 | Avg R 0.558
U 5114 | F 5114 | G 1704 | D 5 | EPS 0.010 | L 74.463 | R 952.000 | Avg L 0.043 | Avg R 0.558
U 5115 | F 5115 | G 1704 | D 5 | EPS 0.010 | L 74.463 | R 952.000 | Avg L 0.043 | Avg R 0.558
U 5115 | F 5115 | G 1705 | D 5 | EPS 0.010 | L 73.948 | R 952.000 | Avg L 0.043 | Avg R 0.558
U 5116 | F 5116 | G 1705 | D 5 | EPS 0.010 | L 73.948 | R 952.000 | Avg L 0.043 | Avg R 0.558
U 5117 | F 5117 | G 1705 | D 5 | EPS 0.010 | L 73.948 | R 952.000 | Avg L 0.043 | Avg R 0.558
U 5118 | F 5118 | G 1705 | D 5 | EPS 0.010 | L 73.948 | R 952.000 | Avg L 0.043 | Avg R 0.558
U 5118 | F 5118 | G 1706 | D 5 | EPS 0.010 | L 73.433 | R 952.000 | Avg L 0.043 | Avg R 0.558
U 5119 | F 5119 | G 1706 | D 5 | EPS 0.010 | L 73.433 | R 952.000 | Avg L 0.043 | Avg R 0.558
U 5120 | F 5120 | G 1706 | D 5 | EPS 0.010 | L 73.433 | R 952.000 | Avg L 0.043 | Avg R 0.558
U 5121 | F 5121 | G 1706 | D 5 | EPS 0.010 | L 73.433 | R 952.000 | Avg L 0.043 | Avg R 0.558
U 5121 | F 5121 | G 1707 | D 5 | EPS 0.010 | L 72.918 | R 952.000 | Avg L 0.042 | Avg R 0.557
U 5122 | F 5122 | G 1707 | D 5 | EPS 0.010 | L 72.918 | R 952.000 | Avg L 0.042 | Avg R 0.557
U 5123 | F 5123 | G 1707 | D 5 | EPS 0.010 | L 72.918 | R 952.000 | Avg L 0.042 | Avg R 0.557
U 5124 | F 5124 | G 1707 | D 5 | EPS 0.010 | L 72.918 | R 952.000 | Avg L 0.042 | Avg R 0.557
U 5124 | F 5124 | G 1708 | D 5 | EPS 0.010 | L 73.403 | R 953.000 | Avg L 0.043 | Avg R 0.558
U 5125 | F 5125 | G 1708 | D 5 | EPS 0.010 | L 73.403 | R 953.000 | Avg L 0.043 | Avg R 0.558
U 5126 | F 5126 | G 1708 | D 5 | EPS 0.010 | L 73.403 | R 953.000 | Avg L 0.043 | Avg R 0.558
U 5127 | F 5127 | G 1708 | D 5 | EPS 0.010 | L 73.403 | R 953.000 | Avg L 0.043 | Avg R 0.558
U 5127 | F 5127 | G 1709 | D 5 | EPS 0.010 | L 73.888 | R 954.000 | Avg L 0.043 | Avg R 0.558
U 5128 | F 5128 | G 1709 | D 5 | EPS 0.010 | L 73.888 | R 954.000 | Avg L 0.043 | Avg R 0.558
U 5129 | F 5129 | G 1709 | D 5 | EPS 0.010 | L 73.888 | R 954.000 | Avg L 0.043 | Avg R 0.558
U 5130 | F 5130 | G 1709 | D 5 | EPS 0.010 | L 73.888 | R 954.000 | Avg L 0.043 | Avg R 0.558
U 5130 | F 5130 | G 1710 | D 5 | EPS 0.010 | L 73.373 | R 954.000 | Avg L 0.043 | Avg R 0.558
U 5131 | F 5131 | G 1710 | D 5 | EPS 0.010 | L 73.373 | R 954.000 | Avg L 0.043 | Avg R 0.558
U 5132 | F 5132 | G 1710 | D 5 | EPS 0.010 | L 73.373 | R 954.000 | Avg L 0.043 | Avg R 0.558
U 5133 | F 5133 | G 1710 | D 5 | EPS 0.010 | L 73.373 | R 954.000 | Avg L 0.043 | Avg R 0.558
U 5133 | F 5133 | G 1711 | D 5 | EPS 0.010 | L 72.858 | R 954.000 | Avg L 0.042 | Avg R 0.557
U 5134 | F 5134 | G 1711 | D 5 | EPS 0.010 | L 72.858 | R 954.000 | Avg L 0.042 | Avg R 0.557
U 5135 | F 5135 | G 1711 | D 5 | EPS 0.010 | L 72.858 | R 954.000 | Avg L 0.042 | Avg R 0.557
U 5136 | F 5136 | G 1711 | D 5 | EPS 0.010 | L 72.858 | R 954.000 | Avg L 0.042 | Avg R 0.557
U 5136 | F 5136 | G 1712 | D 5 | EPS 0.010 | L 73.343 | R 955.000 | Avg L 0.043 | Avg R 0.558
U 5137 | F 5137 | G 1712 | D 5 | EPS 0.010 | L 73.343 | R 955.000 | Avg L 0.043 | Avg R 0.558
U 5138 | F 5138 | G 1712 | D 5 | EPS 0.010 | L 73.343 | R 955.000 | Avg L 0.043 | Avg R 0.558
U 5139 | F 5139 | G 1712 | D 5 | EPS 0.010 | L 73.343 | R 955.000 | Avg L 0.043 | Avg R 0.558
U 5139 | F 5139 | G 1713 | D 5 | EPS 0.010 | L 72.828 | R 955.000 | Avg L 0.042 | Avg R 0.557
U 5140 | F 5140 | G 1713 | D 5 | EPS 0.010 | L 72.828 | R 955.000 | Avg L 0.042 | Avg R 0.557
U 5141 | F 5141 | G 1713 | D 5 | EPS 0.010 | L 72.828 | R 955.000 | Avg L 0.042 | Avg R 0.557
U 5142 | F 5142 | G 1713 | D 5 | EPS 0.010 | L 72.828 | R 955.000 | Avg L 0.042 | Avg R 0.557
U 5142 | F 5142 | G 1714 | D 5 | EPS 0.010 | L 73.313 | R 956.000 | Avg L 0.043 | Avg R 0.558
U 5143 | F 5143 | G 1714 | D 5 | EPS 0.010 | L 73.313 | R 956.000 | Avg L 0.043 | Avg R 0.558
U 5144 | F 5144 | G 1714 | D 5 | EPS 0.010 | L 73.313 | R 956.000 | Avg L 0.043 | Avg R 0.558
U 5145 | F 5145 | G 1714 | D 5 | EPS 0.010 | L 73.313 | R 956.000 | Avg L 0.043 | Avg R 0.558
U 5145 | F 5145 | G 1715 | D 5 | EPS 0.010 | L 73.799 | R 957.000 | Avg L 0.044 | Avg R 0.559
U 5146 | F 5146 | G 1715 | D 5 | EPS 0.010 | L 73.799 | R 957.000 | Avg L 0.044 | Avg R 0.559
U 5147 | F 5147 | G 1715 | D 5 | EPS 0.010 | L 73.799 | R 957.000 | Avg L 0.044 | Avg R 0.559
U 5148 | F 5148 | G 1715 | D 5 | EPS 0.010 | L 73.799 | R 957.000 | Avg L 0.044 | Avg R 0.559
U 5148 | F 5148 | G 1716 | D 5 | EPS 0.010 | L 73.284 | R 957.000 | Avg L 0.043 | Avg R 0.558
U 5149 | F 5149 | G 1716 | D 5 | EPS 0.010 | L 73.284 | R 957.000 | Avg L 0.043 | Avg R 0.558
U 5150 | F 5150 | G 1716 | D 5 | EPS 0.010 | L 73.284 | R 957.000 | Avg L 0.043 | Avg R 0.558
U 5151 | F 5151 | G 1716 | D 5 | EPS 0.010 | L 73.284 | R 957.000 | Avg L 0.043 | Avg R 0.558
U 5151 | F 5151 | G 1717 | D 5 | EPS 0.010 | L 72.769 | R 957.000 | Avg L 0.042 | Avg R 0.557
U 5152 | F 5152 | G 1717 | D 5 | EPS 0.010 | L 72.769 | R 957.000 | Avg L 0.042 | Avg R 0.557
U 5153 | F 5153 | G 1717 | D 5 | EPS 0.010 | L 72.769 | R 957.000 | Avg L 0.042 | Avg R 0.557
U 5154 | F 5154 | G 1717 | D 5 | EPS 0.010 | L 72.769 | R 957.000 | Avg L 0.042 | Avg R 0.557
U 5154 | F 5154 | G 1718 | D 5 | EPS 0.010 | L 72.254 | R 957.000 | Avg L 0.042 | Avg R 0.557
U 5155 | F 5155 | G 1718 | D 5 | EPS 0.010 | L 72.254 | R 957.000 | Avg L 0.042 | Avg R 0.557
U 5156 | F 5156 | G 1718 | D 5 | EPS 0.010 | L 72.254 | R 957.000 | Avg L 0.042 | Avg R 0.557
U 5157 | F 5157 | G 1718 | D 5 | EPS 0.010 | L 72.254 | R 957.000 | Avg L 0.042 | Avg R 0.557
U 5157 | F 5157 | G 1719 | D 5 | EPS 0.010 | L 72.739 | R 958.000 | Avg L 0.042 | Avg R 0.557
U 5158 | F 5158 | G 1719 | D 5 | EPS 0.010 | L 72.739 | R 958.000 | Avg L 0.042 | Avg R 0.557
U 5159 | F 5159 | G 1719 | D 5 | EPS 0.010 | L 72.739 | R 958.000 | Avg L 0.042 | Avg R 0.557
U 5160 | F 5160 | G 1719 | D 5 | EPS 0.010 | L 72.739 | R 958.000 | Avg L 0.042 | Avg R 0.557
U 5160 | F 5160 | G 1720 | D 5 | EPS 0.010 | L 73.224 | R 959.000 | Avg L 0.042 | Avg R 0.557
U 5161 | F 5161 | G 1720 | D 5 | EPS 0.010 | L 73.224 | R 959.000 | Avg L 0.042 | Avg R 0.557
U 5162 | F 5162 | G 1720 | D 5 | EPS 0.010 | L 73.224 | R 959.000 | Avg L 0.042 | Avg R 0.557
U 5163 | F 5163 | G 1720 | D 5 | EPS 0.010 | L 73.224 | R 959.000 | Avg L 0.042 | Avg R 0.557
U 5163 | F 5163 | G 1721 | D 5 | EPS 0.010 | L 73.709 | R 960.000 | Avg L 0.042 | Avg R 0.557
U 5164 | F 5164 | G 1721 | D 5 | EPS 0.010 | L 73.709 | R 960.000 | Avg L 0.042 | Avg R 0.557
U 5165 | F 5165 | G 1721 | D 5 | EPS 0.010 | L 73.709 | R 960.000 | Avg L 0.042 | Avg R 0.557
U 5166 | F 5166 | G 1721 | D 5 | EPS 0.010 | L 73.709 | R 960.000 | Avg L 0.042 | Avg R 0.557
U 5166 | F 5166 | G 1722 | D 5 | EPS 0.010 | L 73.194 | R 960.000 | Avg L 0.041 | Avg R 0.556
U 5167 | F 5167 | G 1722 | D 5 | EPS 0.010 | L 73.194 | R 960.000 | Avg L 0.041 | Avg R 0.556
U 5168 | F 5168 | G 1722 | D 5 | EPS 0.010 | L 73.194 | R 960.000 | Avg L 0.041 | Avg R 0.556
U 5169 | F 5169 | G 1722 | D 5 | EPS 0.010 | L 73.194 | R 960.000 | Avg L 0.041 | Avg R 0.556
U 5169 | F 5169 | G 1723 | D 5 | EPS 0.010 | L 73.679 | R 961.000 | Avg L 0.042 | Avg R 0.557
U 5170 | F 5170 | G 1723 | D 5 | EPS 0.010 | L 73.679 | R 961.000 | Avg L 0.042 | Avg R 0.557
U 5171 | F 5171 | G 1723 | D 5 | EPS 0.010 | L 73.679 | R 961.000 | Avg L 0.042 | Avg R 0.557
U 5172 | F 5172 | G 1723 | D 5 | EPS 0.010 | L 73.679 | R 961.000 | Avg L 0.042 | Avg R 0.557
U 5172 | F 5172 | G 1724 | D 5 | EPS 0.010 | L 74.164 | R 962.000 | Avg L 0.043 | Avg R 0.558
U 5173 | F 5173 | G 1724 | D 5 | EPS 0.010 | L 74.164 | R 962.000 | Avg L 0.043 | Avg R 0.558
U 5174 | F 5174 | G 1724 | D 5 | EPS 0.010 | L 74.164 | R 962.000 | Avg L 0.043 | Avg R 0.558
U 5175 | F 5175 | G 1724 | D 5 | EPS 0.010 | L 74.164 | R 962.000 | Avg L 0.043 | Avg R 0.558
U 5175 | F 5175 | G 1725 | D 5 | EPS 0.010 | L 74.649 | R 963.000 | Avg L 0.044 | Avg R 0.559
U 5176 | F 5176 | G 1725 | D 5 | EPS 0.010 | L 74.649 | R 963.000 | Avg L 0.044 | Avg R 0.559
U 5177 | F 5177 | G 1725 | D 5 | EPS 0.010 | L 74.649 | R 963.000 | Avg L 0.044 | Avg R 0.559
U 5178 | F 5178 | G 1725 | D 5 | EPS 0.010 | L 74.649 | R 963.000 | Avg L 0.044 | Avg R 0.559
U 5178 | F 5178 | G 1726 | D 5 | EPS 0.010 | L 75.134 | R 964.000 | Avg L 0.044 | Avg R 0.559
U 5179 | F 5179 | G 1726 | D 5 | EPS 0.010 | L 75.134 | R 964.000 | Avg L 0.044 | Avg R 0.559
U 5180 | F 5180 | G 1726 | D 5 | EPS 0.010 | L 75.134 | R 964.000 | Avg L 0.044 | Avg R 0.559
U 5181 | F 5181 | G 1726 | D 5 | EPS 0.010 | L 75.134 | R 964.000 | Avg L 0.044 | Avg R 0.559
U 5181 | F 5181 | G 1727 | D 5 | EPS 0.010 | L 75.619 | R 965.000 | Avg L 0.044 | Avg R 0.559
U 5182 | F 5182 | G 1727 | D 5 | EPS 0.010 | L 75.619 | R 965.000 | Avg L 0.044 | Avg R 0.559
U 5183 | F 5183 | G 1727 | D 5 | EPS 0.010 | L 75.619 | R 965.000 | Avg L 0.044 | Avg R 0.559
U 5184 | F 5184 | G 1727 | D 5 | EPS 0.010 | L 75.619 | R 965.000 | Avg L 0.044 | Avg R 0.559
U 5184 | F 5184 | G 1728 | D 5 | EPS 0.010 | L 76.104 | R 966.000 | Avg L 0.044 | Avg R 0.559
U 5185 | F 5185 | G 1728 | D 5 | EPS 0.010 | L 76.104 | R 966.000 | Avg L 0.044 | Avg R 0.559
U 5186 | F 5186 | G 1728 | D 5 | EPS 0.010 | L 76.104 | R 966.000 | Avg L 0.044 | Avg R 0.559
U 5187 | F 5187 | G 1728 | D 5 | EPS 0.010 | L 76.104 | R 966.000 | Avg L 0.044 | Avg R 0.559
U 5187 | F 5187 | G 1729 | D 5 | EPS 0.010 | L 76.589 | R 967.000 | Avg L 0.044 | Avg R 0.559
U 5188 | F 5188 | G 1729 | D 5 | EPS 0.010 | L 76.589 | R 967.000 | Avg L 0.044 | Avg R 0.559
U 5189 | F 5189 | G 1729 | D 5 | EPS 0.010 | L 76.589 | R 967.000 | Avg L 0.044 | Avg R 0.559
U 5190 | F 5190 | G 1729 | D 5 | EPS 0.010 | L 76.589 | R 967.000 | Avg L 0.044 | Avg R 0.559
U 5190 | F 5190 | G 1730 | D 5 | EPS 0.010 | L 77.074 | R 968.000 | Avg L 0.044 | Avg R 0.559
U 5191 | F 5191 | G 1730 | D 5 | EPS 0.010 | L 77.074 | R 968.000 | Avg L 0.044 | Avg R 0.559
U 5192 | F 5192 | G 1730 | D 5 | EPS 0.010 | L 77.074 | R 968.000 | Avg L 0.044 | Avg R 0.559
U 5193 | F 5193 | G 1730 | D 5 | EPS 0.010 | L 77.074 | R 968.000 | Avg L 0.044 | Avg R 0.559
U 5193 | F 5193 | G 1731 | D 5 | EPS 0.010 | L 77.559 | R 969.000 | Avg L 0.044 | Avg R 0.559
U 5194 | F 5194 | G 1731 | D 5 | EPS 0.010 | L 77.559 | R 969.000 | Avg L 0.044 | Avg R 0.559
U 5195 | F 5195 | G 1731 | D 5 | EPS 0.010 | L 77.559 | R 969.000 | Avg L 0.044 | Avg R 0.559
U 5196 | F 5196 | G 1731 | D 5 | EPS 0.010 | L 77.559 | R 969.000 | Avg L 0.044 | Avg R 0.559
U 5196 | F 5196 | G 1732 | D 5 | EPS 0.010 | L 78.044 | R 970.000 | Avg L 0.045 | Avg R 0.560
U 5197 | F 5197 | G 1732 | D 5 | EPS 0.010 | L 78.044 | R 970.000 | Avg L 0.045 | Avg R 0.560
U 5198 | F 5198 | G 1732 | D 5 | EPS 0.010 | L 78.044 | R 970.000 | Avg L 0.045 | Avg R 0.560
U 5199 | F 5199 | G 1732 | D 5 | EPS 0.010 | L 78.044 | R 970.000 | Avg L 0.045 | Avg R 0.560
U 5199 | F 5199 | G 1733 | D 5 | EPS 0.010 | L 77.529 | R 970.000 | Avg L 0.044 | Avg R 0.559
U 5200 | F 5200 | G 1733 | D 5 | EPS 0.010 | L 77.529 | R 970.000 | Avg L 0.044 | Avg R 0.559
U 5201 | F 5201 | G 1733 | D 5 | EPS 0.010 | L 77.529 | R 970.000 | Avg L 0.044 | Avg R 0.559
U 5202 | F 5202 | G 1733 | D 5 | EPS 0.010 | L 77.529 | R 970.000 | Avg L 0.044 | Avg R 0.559
U 5202 | F 5202 | G 1734 | D 5 | EPS 0.010 | L 78.014 | R 971.000 | Avg L 0.044 | Avg R 0.559
U 5203 | F 5203 | G 1734 | D 5 | EPS 0.010 | L 78.014 | R 971.000 | Avg L 0.044 | Avg R 0.559
U 5204 | F 5204 | G 1734 | D 5 | EPS 0.010 | L 78.014 | R 971.000 | Avg L 0.044 | Avg R 0.559
U 5205 | F 5205 | G 1734 | D 5 | EPS 0.010 | L 78.014 | R 971.000 | Avg L 0.044 | Avg R 0.559
U 5205 | F 5205 | G 1735 | D 5 | EPS 0.010 | L 78.499 | R 972.000 | Avg L 0.044 | Avg R 0.559
U 5206 | F 5206 | G 1735 | D 5 | EPS 0.010 | L 78.499 | R 972.000 | Avg L 0.044 | Avg R 0.559
U 5207 | F 5207 | G 1735 | D 5 | EPS 0.010 | L 78.499 | R 972.000 | Avg L 0.044 | Avg R 0.559
U 5208 | F 5208 | G 1735 | D 5 | EPS 0.010 | L 78.499 | R 972.000 | Avg L 0.044 | Avg R 0.559
